1.85910118e+00	1.55349398e+00	1.48539111e-01	1.61973059e+00	1.62756038e+00	2.31087625e-01	1.56043446e+00	1.57782853e+00	7.63258457e-01	1.86315346e+00	1.56849515e+00	1.21343863e+00	1.20853938e-01	4.91537414e-02	2.40009761e+00	1.08905777e-01	1.14361234e-01	7.45621771e-02	7.19564036e-02	8.90395641e-02	2.86424899e+00	1.30568668e-01	2.75507545e+00	7.05063820e-01	-2.71365978e-02	1.97582984e+00	1.95543087e+00	2.22647023e+00	1.96994317e+00	8.30297351e-01	5.53903818e-01	-5.40677272e-02	2.52100253e+00	4.42521214e-01
-2.82107174e-01	-1.15791070e+00	-8.25117016e+00	-1.14490318e+00	-1.06854784e+00	-8.15437031e+00	-1.15128434e+00	-4.13489975e-02	-2.05011868e+00	-3.22339594e-01	-4.29715179e-02	1.66613770e+00	-7.96898425e-01	-7.34118223e+00	-5.79947090e+00	-7.89025009e-01	-7.92943656e-01	-7.50228357e+00	-2.58129263e+00	-2.59907222e+00	-5.73985958e+00	-7.98019648e-01	-5.67038584e+00	-2.39058447e+00	-2.60662508e+00	-8.22960854e-01	-7.91270256e-01	-9.21596587e-01	-8.33701551e-01	6.38189495e-01	-2.32093120e+00	8.34782550e-04	-5.64142752e+00	1.14982071e+01
-4.75172959e-02	3.28993320e+00	3.60597372e-01	3.43565154e+00	3.40987492e+00	4.96229619e-01	3.33567333e+00	-5.89531548e-02	1.70154774e+00	-1.51402950e-02	-5.75355589e-02	2.49301046e-01	-2.77676725e+00	5.60154974e-01	2.44858131e-01	-2.79052734e+00	-2.78517795e+00	5.80089152e-01	-2.97847700e+00	-2.93719292e+00	2.13127002e-01	-2.76112938e+00	2.06038818e-01	1.64334035e+00	-3.40955949e+00	9.21529625e-03	2.72865016e-02	3.28514427e-02	2.59868857e-02	4.93191510e-01	1.50589192e+00	-2.83825189e-01	2.77069032e-01	1.13144541e+00
-4.23028994e+00	-2.75740910e+00	3.06191254e+00	-2.81278038e+00	-2.94060349e+00	3.75923538e+00	-2.76559591e+00	-4.01759291e+00	5.96384466e-01	-4.58111095e+00	-4.01098204e+00	-3.27660847e+00	5.55696130e-01	3.32067347e+00	8.88146400e-01	5.67806244e-01	5.64482331e-01	3.30580926e+00	-6.20610118e-01	-5.53334653e-01	7.83256590e-01	5.43639183e-01	7.91982591e-01	3.96042079e-01	-5.87162733e-01	-2.67615318e+00	-2.59721756e+00	-3.04996324e+00	-2.62336397e+00	-3.49305177e+00	3.21482807e-01	1.58301994e-01	9.32699442e-01	1.18404068e+02
-2.73105764e+00	1.01907916e-01	3.57268381e+00	4.82118167e-02	-1.92817897e-02	3.73224640e+00	9.55247805e-02	-3.11644292e+00	5.80209136e-01	-2.30762625e+00	-3.12783337e+00	-1.03059757e+00	1.43413668e+01	3.53727126e+00	1.22731125e+00	1.42915573e+01	1.43155069e+01	3.50959539e+00	-1.27186942e+00	-1.32621527e+00	8.45074296e-01	1.43904867e+01	8.56064558e-01	4.76451665e-01	-1.70240963e+00	2.46214271e+00	2.50727606e+00	2.42879391e+00	2.52521467e+00	-9.10526454e-01	3.60796750e-01	-3.43657970e+00	8.82595420e-01	6.04023814e-01
1.09493565e-02	7.97329068e-01	2.49671960e+00	8.77533436e-01	8.86889458e-01	3.57771873e+00	8.06628525e-01	4.11969237e-02	-1.23959756e+00	4.90546003e-02	5.95372431e-02	5.08264720e-01	-4.93298285e-02	2.45108247e+00	1.67645895e+00	-5.32330871e-02	-5.15169725e-02	2.43577981e+00	6.22359931e-01	6.11916304e-01	-1.56922132e-01	-4.44100983e-02	-7.31403530e-02	-1.11585760e+00	7.16374516e-01	4.57299352e-01	5.13530552e-01	6.93896174e-01	5.03702462e-01	4.32348639e-01	-1.78734565e+00	-9.48966980e+00	-6.23896182e-01	1.96840267e+01
1.50855131e+01	-6.72526777e-01	3.56427193e-01	-6.33173227e-01	-5.96058249e-01	5.08569658e-01	-6.63018525e-01	1.62760353e+01	5.61532259e-01	1.52340536e+01	1.63667393e+01	-3.23626065e+00	1.14210262e+01	1.19214073e-01	-2.15509653e-01	1.13268957e+01	1.13718224e+01	2.15541005e-01	-3.54040891e-01	-3.42655182e-01	-2.81746984e-01	1.14914503e+01	-2.90502399e-01	5.43313742e-01	-2.98736662e-01	-7.04391181e-01	-7.41558611e-01	-6.58203244e-01	-7.31909454e-01	-3.08814383e+00	4.34521705e-01	1.16827688e+01	-2.93833792e-01	4.37056263e-01
6.35292649e-01	1.93575537e+00	-2.78751493e+00	1.91819525e+00	1.94566190e+00	-3.08339906e+00	1.93277562e+00	1.42625868e+00	-1.43405676e+01	5.93887925e-01	1.38519418e+00	-6.50062704e+00	-9.01147842e-01	-3.19582200e+00	-1.19625933e-01	-9.00870323e-01	-9.01782215e-01	-3.36589050e+00	2.91321254e+00	2.89623904e+00	-3.71515274e-01	-8.99661660e-01	-3.72264355e-01	-1.43414688e+01	2.95013976e+00	9.89555931e+00	9.85496235e+00	9.48666477e+00	9.80201054e+00	-6.22469568e+00	-1.34337978e+01	-6.93609238e+00	-3.84212583e-01	4.48990938e-02
-1.57182252e+00	7.37034321e-01	2.70208687e-01	7.67689466e-01	8.90462995e-01	6.93008304e-01	7.33109474e-01	-2.10850334e+00	-4.42519760e+00	-1.42562318e+00	-2.06755090e+00	-7.14287281e+00	-2.93039680e-01	2.01565355e-01	1.98990643e+00	-2.84847796e-01	-2.88289130e-01	1.78145528e-01	-2.62305755e-02	-2.65435651e-02	1.90415096e+00	-3.01224262e-01	1.89535236e+00	-4.62015724e+00	-5.55859506e-02	-3.63051236e-01	-3.90829802e-01	-6.23222053e-01	-3.80550414e-01	-7.01474619e+00	-5.31060410e+00	2.93653440e+00	1.85283589e+00	NaN
1.28739446e-01	-5.89991868e-01	3.06156397e-01	-5.96123099e-01	-6.14982128e-01	3.99376571e-01	-5.93439698e-01	1.48701116e-01	8.04812589e-05	1.98124036e-01	1.43488213e-01	1.79922712e+00	-7.75694996e-02	3.67280692e-01	9.92166400e-01	-7.98575357e-02	-7.90845379e-02	3.67616087e-01	3.41279674e+00	3.42606711e+00	9.52838957e-01	-7.59855136e-02	9.59003389e-01	8.49119425e-02	3.37607265e+00	-1.71349010e+01	-1.72039585e+01	-1.71181488e+01	-1.72520370e+01	2.11429620e+00	-8.15728679e-02	1.01937363e-02	8.53219748e-01	NaN
1.96712509e-01	1.34826255e+00	-6.73513651e-01	1.34640300e+00	1.34147489e+00	-5.74760437e-01	1.35266900e+00	1.82651967e-01	-1.94630992e+00	1.80427104e-01	1.81217447e-01	-7.93123960e-01	-6.29441440e-01	-5.34651935e-01	1.53794491e+00	-6.27618670e-01	-6.30961895e-01	-4.94814396e-01	1.45042157e+00	1.55454254e+00	1.45829725e+00	-6.30055308e-01	1.47737944e+00	-2.34168196e+00	1.68524325e+00	8.57878864e-01	8.54015887e-01	7.32810438e-01	8.39072227e-01	-8.85941207e-01	-1.73348260e+00	2.41011715e+00	1.57072210e+00	NaN
-1.38592863e+00	-3.33373666e+00	-2.76064849e+00	-3.39917779e+00	-3.36589193e+00	-3.18076730e+00	-3.34755397e+00	-1.38005435e+00	6.68470502e-01	-1.38417888e+00	-1.38456047e+00	-1.31492269e+00	8.61544704e+00	-2.82600975e+00	-4.01224285e-01	8.57806969e+00	8.59602356e+00	-2.81705332e+00	3.20095944e+00	3.17586231e+00	-5.15884399e-01	8.61133385e+00	-5.50715566e-01	6.47941053e-01	3.07486200e+00	-6.53055251e-01	-6.03704333e-01	-6.34853840e-01	-6.10482454e-01	-3.20044696e-01	6.90021038e-01	-6.91868162e+00	-4.22208965e-01	NaN
-1.73914135e+00	-3.81272942e-01	-3.60351753e+00	-4.01022166e-01	-5.05399644e-01	-5.32267570e+00	-3.80682737e-01	-5.45011640e-01	-7.11660004e+00	-1.67137647e+00	-5.56944072e-01	4.80485708e-01	-1.40571451e+00	-2.50582767e+00	-2.61361408e+00	-1.38722289e+00	-1.39601839e+00	-2.75472140e+00	2.63142854e-01	2.51057982e-01	-2.86929035e+00	-1.42316759e+00	-2.97910976e+00	-7.13247585e+00	2.03975514e-01	-3.91617656e-01	-4.34340000e-01	-1.95552096e-01	-4.20581609e-01	3.49295139e-01	-7.87085915e+00	-8.13726234e+00	-2.50752378e+00	NaN
2.76293683e+00	2.74624657e-02	1.38477296e-01	2.67964229e-02	5.07704765e-02	1.99088544e-01	2.32888442e-02	2.80656195e+00	-5.67485631e-01	3.15124083e+00	2.26669741e+00	1.31067967e+00	-2.54103899e+00	-1.46855682e-01	-1.25695693e+00	-2.53228974e+00	-2.53720140e+00	-8.69801939e-02	2.47736955e+00	2.49739361e+00	-1.03045082e+00	-2.54713416e+00	-1.03273618e+00	-4.85311210e-01	2.29712963e+00	2.11412430e+00	2.05673456e+00	1.85918653e+00	2.05666399e+00	1.46042097e+00	-7.05164969e-01	-3.11623126e-01	-1.11776686e+00	NaN
-4.44743216e-01	-2.08195305e+00	1.86858237e-01	-1.92529130e+00	-1.99558735e+00	2.13384017e-01	-2.04879665e+00	-3.43280643e-01	2.86011010e-01	-3.99568141e-01	-3.62854838e-01	1.11334181e+00	-2.44165603e-02	1.27863273e-01	-5.17010403e+00	-2.82125715e-02	-2.77135950e-02	1.29771739e-01	3.18028390e-01	3.27715635e-01	-4.64667702e+00	-2.06733476e-02	-4.70481396e+00	5.21788225e-02	3.55036795e-01	1.35706329e+00	1.34978306e+00	1.30840027e+00	1.35476792e+00	6.20309830e-01	7.86024272e-01	-1.20949075e-01	-4.87997627e+00	NaN
4.62600994e+00	-3.64909798e-01	1.01628137e+00	-3.83898050e-01	-4.06856894e-01	8.61239851e-01	-3.66079479e-01	2.87987208e+00	4.06362009e+00	4.52016878e+00	2.67504168e+00	-4.97054338e-01	2.36002564e-01	9.00297999e-01	5.35556316e+00	2.31712773e-01	2.32922256e-01	8.77660990e-01	-2.34737825e+00	-2.21600890e+00	6.79923248e+00	2.37370029e-01	6.77138948e+00	4.19906664e+00	-1.92682207e+00	2.18754029e+00	2.21008372e+00	2.65411615e+00	2.20097232e+00	-8.70466471e-01	4.07993078e+00	-6.50429726e+00	4.78160906e+00	NaN
-1.24404869e+01	-6.94089746e+00	1.19414055e+00	-7.00898886e+00	-7.03926897e+00	1.70322728e+00	-6.95257521e+00	-1.17803307e+01	4.52958256e-01	-1.25235329e+01	-1.17130051e+01	-9.52600360e-01	-1.44739711e+00	1.19654143e+00	-1.29270852e+00	-1.44438469e+00	-1.44619846e+00	1.14814603e+00	-4.52629852e+00	-4.52550364e+00	-1.09592021e+00	-1.44860935e+00	-1.10871184e+00	3.62746805e-01	-4.19164181e+00	-1.13789356e+00	-1.28325784e+00	-1.14338624e+00	-1.26293349e+00	-7.81619072e-01	7.64067173e-01	2.93871379e+00	-1.13090229e+00	NaN
-3.26169968e-01	-3.19509196e+00	4.27440792e-01	-3.11069536e+00	-3.03531313e+00	2.67369151e-01	-3.17837524e+00	-2.30224684e-01	-5.70968628e-01	-3.26484621e-01	-2.25624532e-01	-4.31567907e+00	-1.55365782e+01	4.98186260e-01	-3.05203468e-01	-1.54266768e+01	-1.54847279e+01	5.02546310e-01	-4.78306413e-01	-4.25025731e-01	-7.16671497e-02	-1.57271652e+01	-7.03577399e-02	-5.16666770e-01	-4.25416350e-01	-1.15491486e+00	-1.20377004e+00	-1.06867337e+00	-1.20252466e+00	-3.91132402e+00	-4.84814644e-01	6.18914485e-01	-1.12357005e-01	NaN
2.91659784e+00	-8.69917870e-01	1.81163216e+00	-8.66770625e-01	-8.57494473e-01	1.95537901e+00	-8.64510834e-01	1.95502830e+00	-1.14596164e+00	2.59870529e+00	1.95572937e+00	-2.28946671e-01	-1.12804390e-01	2.06527710e+00	8.06895256e+00	-1.07204735e-01	-1.10158198e-01	2.09957814e+00	-6.65228271e+00	-6.63206291e+00	8.12668324e+00	-1.17692925e-01	8.07242966e+00	-1.09933424e+00	-6.82136631e+00	9.03831780e-01	9.46637928e-01	8.50241780e-01	9.24095750e-01	-6.44546986e-01	-1.22709572e+00	-1.22083950e+00	7.80447292e+00	NaN
3.65995347e-01	3.28935409e+00	2.06170425e-01	3.51200032e+00	3.68846846e+00	3.35303873e-01	3.28860903e+00	1.64333612e-01	-1.81884423e-01	3.40603977e-01	1.54500276e-01	2.83886886e+00	1.07361174e+00	3.01390052e-01	4.31125259e+00	1.06568289e+00	1.06792045e+00	2.97313392e-01	6.34485340e+00	6.37133837e+00	4.74784517e+00	1.08088195e+00	4.75811434e+00	-2.65814364e-01	6.47192717e+00	-3.96746492e+00	-4.25837946e+00	-4.18200779e+00	-4.24370098e+00	2.73426867e+00	-4.68209326e-01	-2.00116068e-01	4.46633196e+00	NaN
-2.77965724e-01	1.96001995e+00	-1.86241373e-01	1.88643563e+00	1.82826495e+00	-1.35285497e-01	1.95977926e+00	-1.06050754e+00	1.29439032e+00	-3.28301698e-01	-1.05410826e+00	3.12318057e-01	-5.44495046e-01	-1.12470254e-01	-1.23226690e+00	-5.41063309e-01	-5.43519199e-01	-1.40546143e-01	1.88958943e+00	1.87771225e+00	-1.45095170e+00	-5.51396370e-01	-1.46331871e+00	1.16149116e+00	1.77970362e+00	2.09422946e+00	2.06795955e+00	1.40579462e+00	2.11116433e+00	6.46535754e-01	1.21491253e+00	-2.84871626e+00	-1.54429901e+00	NaN
-2.84064114e-01	4.31074238e+00	4.64003801e+00	4.30458832e+00	3.98202538e+00	4.86628199e+00	4.31115580e+00	-3.63321155e-01	2.61917210e+00	-2.45862216e-01	-3.53917867e-01	9.88108099e-01	-2.05135979e-02	5.17105389e+00	9.47279572e-01	-1.85195170e-02	-1.89390872e-02	5.07015419e+00	3.70961368e-01	4.40937638e-01	6.21048093e-01	-2.28826795e-02	6.31589711e-01	3.31144619e+00	6.67712927e-01	-8.96491051e-01	-8.69212925e-01	-9.83975112e-01	-8.69720101e-01	1.31225944e+00	2.93525147e+00	-1.86955020e-01	6.74761534e-01	NaN
8.87733078e+00	-4.77149814e-01	1.11273021e-01	-5.25979817e-01	-5.51452875e-01	6.11090288e-02	-4.77093190e-01	8.88101292e+00	2.91142344e+00	9.19881535e+00	8.77960396e+00	-6.02912617e+00	-2.63021197e-02	1.88517660e-01	1.03731096e+00	-2.92462837e-02	-2.79590897e-02	2.03977391e-01	1.59201455e+00	1.56351984e+00	1.05394065e+00	-2.09412575e-02	1.05919921e+00	2.28521276e+00	1.57124388e+00	-5.00363529e-01	-5.65411150e-01	-5.83300233e-01	-5.58285415e-01	-4.86058426e+00	2.58400774e+00	1.14040565e+01	9.54928517e-01	NaN
1.52722943e+00	-4.16145611e+00	1.95027038e-01	-4.18731117e+00	-4.22228432e+00	1.56462133e-01	-4.17219257e+00	3.30877805e+00	3.57364193e-02	1.50862992e+00	3.35875535e+00	-1.89936996e+00	3.74970853e-01	2.21089393e-01	-1.82313490e+00	3.78366083e-01	3.75996947e-01	2.11172804e-01	-1.72724354e+00	-1.68870997e+00	-2.57738209e+00	3.71214747e-01	-2.57400489e+00	1.79695748e-02	-1.68917549e+00	1.75926161e+00	1.79382515e+00	1.69465792e+00	1.79661703e+00	-2.41011834e+00	-2.50665490e-02	2.00696424e-01	-2.45082307e+00	NaN
1.85527527e+00	-3.56869316e+00	-1.84412509e-01	-3.65063262e+00	-3.58957386e+00	1.11159757e-02	-3.57840896e+00	2.77781630e+00	1.16775477e+00	1.59262884e+00	2.87519431e+00	-7.87049913e+00	-8.32639709e-02	-1.25694573e-01	-6.11808252e+00	-8.30069929e-02	-8.30977634e-02	-1.23739950e-01	-1.69327903e+00	-1.71847343e+00	-5.44641876e+00	-8.24779347e-02	-5.31545782e+00	1.16289628e+00	-1.74359465e+00	6.48126751e-02	8.77847597e-02	2.84479260e-01	8.64620879e-02	-7.41109371e+00	3.20749402e-01	1.22088873e+00	-5.37377405e+00	NaN
1.00980699e+00	-4.72570086e+00	1.68242848e+00	-4.84355116e+00	-4.84465933e+00	1.58990908e+00	-4.76782274e+00	3.94164085e-01	-6.00366771e-01	9.41203237e-01	3.89698088e-01	-8.05636597e+00	1.38284847e-01	1.58897042e+00	3.19079280e-01	1.39679939e-01	1.39138862e-01	1.55642486e+00	-2.76971627e-02	-2.86019724e-02	4.45165128e-01	1.36367589e-01	4.69324559e-01	-6.34558141e-01	-6.42754436e-02	4.94496077e-01	5.13049185e-01	5.93808174e-01	5.16813219e-01	-7.33614922e+00	-2.17990547e-01	-2.26221204e+00	4.97833222e-01	NaN
-7.30701834e-02	-4.31401998e-01	-3.47779483e-01	-4.23217118e-01	-4.30318713e-01	-4.77800965e-01	-4.27455485e-01	6.32414103e-01	1.69165075e-01	-4.76070233e-02	5.99932969e-01	5.84874786e-02	-9.92290854e-01	-4.03616577e-01	-4.78440523e-01	-1.00214863e+00	-9.97648835e-01	-3.89070213e-01	1.03217050e-01	1.12126991e-01	-3.91548187e-01	-9.80053782e-01	-3.81139725e-01	1.11600660e-01	1.09237157e-01	4.96560127e-01	5.21268666e-01	4.69352424e-01	5.17637491e-01	-9.34976861e-02	3.12734812e-01	-7.77840674e-01	-4.45960999e-01	NaN
-6.11044168e-01	2.79050797e-01	-2.56546646e-01	2.65740693e-01	2.98163176e-01	-1.18861757e-01	2.72280663e-01	-5.39572716e-01	6.56688118e+00	-5.34020722e-01	-5.22102535e-01	1.00660861e+00	1.20231545e+00	-2.25942120e-01	2.12579575e+01	1.20848060e+00	1.20463443e+00	-2.10200191e-01	6.08984053e-01	6.16256297e-01	2.03755665e+01	1.19439840e+00	2.02827415e+01	7.33632135e+00	6.30368471e-01	3.19198537e+00	3.22578549e+00	3.50849032e+00	3.24147820e+00	5.51320076e-01	4.95595026e+00	-6.06565356e-01	1.93768463e+01	NaN
2.26378417e+00	2.88786981e-02	-4.34602976e-01	9.06777978e-02	1.10261589e-01	-4.15285587e-01	3.73207480e-02	2.12437487e+00	-1.01568174e+00	2.42399979e+00	2.10846281e+00	4.13146448e+00	7.49122322e-01	-2.54043370e-01	-2.03375959e+00	7.54962385e-01	7.52701759e-01	-3.09801847e-01	2.42111540e+00	2.26429510e+00	-1.69720137e+00	7.43729949e-01	-1.68756127e+00	-8.29642713e-01	2.48589230e+00	2.36927539e-01	2.21587926e-01	2.29242116e-01	2.26740852e-01	2.40266895e+00	-1.17971683e+00	-3.96556449e+00	-1.72384369e+00	NaN
-1.38235092e-02	4.27495539e-01	-7.66751587e-01	4.48178053e-01	4.75639969e-01	-8.71501267e-01	4.31877196e-01	-1.51692882e-01	-8.87282416e-02	-4.05825675e-02	-1.29355416e-01	-6.28116906e-01	1.23791620e-02	-8.44369948e-01	8.85307670e-01	1.64957568e-02	1.45540107e-02	-8.31453681e-01	-8.30904961e-01	-6.90280795e-01	1.41310024e+00	8.49331450e-03	1.44754601e+00	-5.42702153e-02	-4.77394938e-01	8.29597569e+00	8.18639374e+00	9.01162338e+00	8.24798393e+00	-7.07994938e-01	-4.52100039e-01	-6.71328831e+00	1.01290894e+00	NaN
5.19880533e-01	8.00472975e-01	-1.57239869e-01	7.29230404e-01	6.45850718e-01	-5.01455069e-01	7.78065801e-01	5.27131081e-01	4.70072460e+00	6.03532255e-01	5.53205013e-01	3.62809730e+00	1.71944928e+00	-1.85416624e-01	-1.47149372e+00	1.72686779e+00	1.72183990e+00	-1.64109394e-01	3.22777510e-01	3.09835464e-01	-1.20362997e+00	1.71070731e+00	-1.22999668e+00	4.83680010e+00	1.77677020e-01	-2.38916850e+00	-2.34096336e+00	-1.93192780e+00	-2.36152506e+00	3.82036519e+00	3.91194272e+00	-1.93389904e+00	-1.09300840e+00	NaN
2.95591652e-01	1.34750670e-02	-5.60587168e+00	2.46483255e-02	2.23176032e-02	-6.63319683e+00	1.68857519e-02	-2.12786645e-02	-3.15432072e+00	2.35370412e-01	-3.16153914e-02	5.79892683e+00	-8.92355815e-02	-6.07985687e+00	5.85687113e+00	-8.31057951e-02	-8.56242180e-02	-6.00261450e+00	1.05048347e+00	1.06362760e+00	6.41265011e+00	-9.42197964e-02	6.36945009e+00	-2.38916588e+00	1.05930614e+00	-2.49855065e+00	-2.49064922e+00	-2.41293120e+00	-2.49812865e+00	5.42260599e+00	-2.11950827e+00	-1.11310167e+01	6.37454033e+00	NaN
-2.26116395e+00	-2.37884820e-01	3.14929873e-01	-2.42147923e-01	-2.12397009e-01	1.57895222e-01	-2.41525993e-01	-2.09550118e+00	6.30393982e-01	-2.14417124e+00	-2.03852129e+00	-1.16523981e+00	1.22430325e+00	2.44115025e-01	-7.72396278e+00	1.21203160e+00	1.21986365e+00	2.36386940e-01	1.05029261e+00	1.04893506e+00	-6.80707121e+00	1.23789418e+00	-6.85356426e+00	7.19882369e-01	1.05092251e+00	-1.55778968e+00	-1.57322979e+00	-1.55396509e+00	-1.57505596e+00	-8.57358456e-01	1.30510747e+00	1.04777026e+00	-7.54706669e+00	NaN
-9.17790771e-01	-2.18765423e-01	-8.70102569e-02	-2.13189885e-01	-2.42257029e-01	-2.57904530e-01	-2.19297379e-01	-1.03657556e+00	-6.15150392e-01	-8.43914270e-01	-1.02536321e+00	-5.53522289e-01	3.66604589e-02	-1.72095373e-01	1.80181813e+00	3.84533703e-02	3.80503871e-02	-1.87523723e-01	3.80460858e-01	3.64266992e-01	1.46705449e+00	3.54291908e-02	1.46140456e+00	-5.71574092e-01	1.69399872e-01	-3.15440726e+00	-3.11220145e+00	-3.24994993e+00	-3.10783672e+00	-8.84387732e-01	-9.27224517e-01	-6.28803074e-01	1.52922547e+00	NaN
